Year,ISO-alpha3 Code,Neg,Neu,Pos,Compound
2012,TUN,0.165,0.581,0.254,0.9974
2012,TUR,0.2,0.524,0.275,0.9988
2012,TUV,0.079,0.645,0.276,0.9998
2012,TZA,0.078,0.639,0.283,0.9996
2012,UGA,0.168,0.54,0.292,0.9983
2012,UKR,0.104,0.601,0.296,0.9997
2012,URY,0.113,0.613,0.274,0.9998
2012,USA,0.177,0.563,0.26,0.9995
2012,UZB,0.097,0.678,0.225,0.9983
2012,VAT,0.137,0.554,0.31,0.9998
2012,VCT,0.166,0.609,0.225,0.9989
2012,VEN,0.139,0.626,0.235,0.9987
2012,VNM,0.066,0.568,0.366,0.9998
2012,VUT,0.116,0.622,0.262,0.9994
2012,WSM,0.11,0.584,0.306,0.9998
2012,YEM,0.163,0.573,0.264,0.9993
2012,ZAF,0.094,0.575,0.331,0.9999
2012,ZMB,0.108,0.603,0.289,0.9995
2012,ZWE,0.177,0.542,0.281,0.9989
2013,AFG,0.11,0.604,0.287,0.9998
2013,AGO,0.105,0.591,0.304,0.9997
2013,ALB,0.102,0.611,0.287,0.9995
2013,AND,0.155,0.529,0.316,0.9994
2013,ARE,0.162,0.557,0.28,0.9993
2013,ARG,0.174,0.631,0.195,0.9945
2013,ARM,0.162,0.618,0.22,0.9914
2013,ATG,0.169,0.633,0.198,0.9774
2013,AUS,0.082,0.616,0.303,0.9998
2013,AUT,0.115,0.605,0.279,0.9992
2013,AZE,0.112,0.638,0.25,0.9993
2013,BDI,0.059,0.644,0.297,0.9999
2013,BEL,0.16,0.554,0.286,0.9992
2013,BEN,0.081,0.613,0.307,0.9999
2013,BFA,0.102,0.512,0.385,0.9996
2013,BGD,0.113,0.649,0.237,0.9994
2013,BGR,0.15,0.573,0.277,0.9994
2013,BHR,0.099,0.589,0.312,0.9999
2013,BHS,0.139,0.66,0.201,0.9971
2013,BIH,0.114,0.577,0.309,0.9997
2013,BLR,0.098,0.647,0.256,0.9993
2013,BLZ,0.145,0.655,0.199,0.9975
2013,BOL,0.126,0.615,0.259,0.9998
2013,BRA,0.157,0.607,0.236,0.9986
2013,BRB,0.1,0.671,0.229,0.9997
2013,BRN,0.112,0.572,0.316,0.9989
2013,BTN,0.065,0.635,0.3,0.9997
2013,BWA,0.169,0.555,0.275,0.9988
2013,CAF,0.179,0.636,0.185,-0.9688
2013,CAN,0.176,0.521,0.303,0.9998
2013,CHE,0.112,0.607,0.281,0.9992
2013,CHL,0.095,0.599,0.306,0.9999
2013,CHN,0.062,0.62,0.318,0.9999
2013,CIV,0.107,0.608,0.285,0.9991
2013,CMR,0.099,0.653,0.248,0.9994
2013,COD,0.116,0.62,0.264,0.9992
2013,COG,0.113,0.602,0.285,0.9997
2013,COL,0.245,0.518,0.237,-0.9588
2013,COM,0.116,0.625,0.259,0.9993
2013,CPV,0.081,0.617,0.302,0.9997
2013,CRI,0.126,0.624,0.25,0.9992
2013,CUB,0.082,0.651,0.267,0.9996
2013,CYP,0.098,0.592,0.31,0.9997
2013,CZE,0.108,0.596,0.297,0.9993
2013,DEU,0.129,0.573,0.298,0.9995
2013,DMA,0.075,0.646,0.279,0.9998
2013,DNK,0.132,0.569,0.299,0.9998
2013,DOM,0.125,0.675,0.2,0.9966
2013,DZA,0.122,0.564,0.314,0.9997
2013,ECU,0.172,0.624,0.203,0.9779
2013,EGY,0.131,0.608,0.261,0.9994
2013,ERI,0.151,0.634,0.215,0.9929
2013,ESP,0.087,0.606,0.307,0.9999
2013,EST,0.144,0.623,0.233,0.9975
2013,ETH,0.074,0.599,0.327,0.9999
2013,EU,0.119,0.607,0.275,0.9995
2013,FIN,0.128,0.573,0.299,0.9997
2013,FJI,0.072,0.657,0.271,0.9998
2013,FRA,0.195,0.564,0.24,0.9874
2013,FSM,0.108,0.636,0.255,0.9994
2013,GAB,0.117,0.578,0.305,0.9997
2013,GBR,0.141,0.564,0.295,0.9998
2013,GEO,0.162,0.64,0.199,0.9982
2013,GHA,0.134,0.63,0.236,0.9989
2013,GIN,0.111,0.561,0.328,0.9997
2013,GMB,0.202,0.568,0.23,0.9797
2013,GNB,0.138,0.621,0.241,0.9991
2013,GNQ,0.177,0.517,0.306,0.9994
2013,GRC,0.078,0.59,0.332,0.9997
2013,GRD,0.077,0.653,0.27,0.9997
2013,GTM,0.1,0.578,0.322,0.9998
2013,GUY,0.182,0.584,0.234,0.9938
2013,HND,0.082,0.611,0.307,0.9997
2013,HRV,0.092,0.61,0.297,0.9998
2013,HTI,0.109,0.643,0.248,0.9996
2013,HUN,0.112,0.616,0.272,0.9991
2013,IDN,0.074,0.622,0.304,0.9993
2013,IND,0.108,0.612,0.28,0.9993
2013,IRL,0.145,0.538,0.317,0.9997
2013,IRN,0.252,0.516,0.233,-0.9975
2013,IRQ,0.18,0.611,0.209,0.9315
2013,ISL,0.117,0.583,0.3,0.9997
2013,ISR,0.156,0.664,0.18,0.9597
2013,ITA,0.092,0.647,0.261,0.9995
2013,JAM,0.201,0.57,0.228,0.9062
2013,JOR,0.12,0.624,0.257,0.9981
2013,JPN,0.083,0.663,0.254,0.9998
2013,KAZ,0.083,0.652,0.265,0.9998
2013,KGZ,0.093,0.641,0.266,0.9995
2013,KHM,0.133,0.618,0.249,0.9983
2013,KIR,0.093,0.644,0.262,0.9995
2013,KNA,0.085,0.657,0.258,0.9999
2013,KOR,0.147,0.57,0.283,0.9995
2013,KWT,0.095,0.593,0.311,0.9998
2013,LAO,0.081,0.649,0.27,0.9995
2013,LBN,0.128,0.6,0.271,0.9993
2013,LBR,0.112,0.553,0.336,0.9998
2013,LBY,0.134,0.598,0.269,0.9993
2013,LCA,0.107,0.624,0.269,0.9997
2013,LIE,0.248,0.571,0.181,-0.9979
2013,LKA,0.119,0.62,0.261,0.9992
2013,LSO,0.149,0.587,0.264,0.9987
2013,LTU,0.143,0.586,0.272,0.9961
2013,LUX,0.18,0.565,0.255,0.998
2013,LVA,0.053,0.584,0.363,0.9996
2013,MAR,0.088,0.585,0.327,0.9998
2013,MCO,0.108,0.634,0.259,0.9994
2013,MDA,0.056,0.652,0.292,0.9999
2013,MDG,0.186,0.596,0.218,0.945
2013,MDV,0.089,0.683,0.228,0.9994
2013,MEX,0.146,0.603,0.251,0.9985
2013,MHL,0.095,0.657,0.248,0.9989
2013,MKD,0.112,0.609,0.278,0.9997
2013,MLI,0.143,0.574,0.283,0.9998
2013,MLT,0.164,0.583,0.253,0.9987
2013,MMR,0.062,0.632,0.306,0.9998
2013,MNE,0.086,0.59,0.324,0.9998
2013,MNG,0.086,0.626,0.288,0.9996
2013,MOZ,0.065,0.582,0.353,0.9998
2013,MRT,0.096,0.633,0.27,0.9997
2013,MUS,0.092,0.659,0.25,0.9997
2013,MWI,0.094,0.625,0.281,0.9994
2013,MYS,0.233,0.549,0.218,-0.9871
2013,NAM,0.096,0.577,0.326,0.9993
2013,NER,0.129,0.6,0.271,0.9989
2013,NGA,0.171,0.574,0.255,0.9977
2013,NIC,0.077,0.652,0.27,0.9997
2013,NLD,0.174,0.543,0.283,0.9993
2013,NOR,0.097,0.616,0.287,0.9993
2013,NPL,0.086,0.645,0.269,0.9999
2013,NRU,0.1,0.645,0.256,0.9995
2013,NZL,0.108,0.629,0.263,0.9996
2013,OMN,0.071,0.602,0.327,0.9997
2013,PAK,0.132,0.545,0.322,0.9998
2013,PAN,0.102,0.653,0.245,0.9998
2013,PER,0.123,0.609,0.268,0.9996
2013,PHL,0.079,0.654,0.267,0.9997
2013,PLW,0.081,0.658,0.261,0.9996
2013,PNG,0.05,0.643,0.307,0.9999
2013,POL,0.14,0.566,0.293,0.9996
2013,PRK,0.115,0.593,0.292,0.9997
2013,PRT,0.1,0.583,0.317,0.9998
2013,PRY,0.061,0.597,0.342,0.9999
2013,PSE,0.111,0.587,0.303,0.9999
2013,QAT,0.161,0.617,0.222,0.9971
2013,ROU,0.05,0.619,0.331,0.9999
2013,RUS,0.15,0.662,0.188,0.9845
2013,RWA,0.124,0.587,0.289,0.9982
2013,SDN,0.117,0.572,0.311,0.9997
2013,SEN,0.182,0.62,0.198,-0.2399
2013,SGP,0.132,0.669,0.199,0.9951
2013,SLB,0.042,0.719,0.239,0.9998
2013,SLE,0.076,0.603,0.321,0.9998
2013,SLV,0.167,0.628,0.205,0.9864
2013,SMR,0.157,0.597,0.246,0.9975
2013,SOM,0.144,0.581,0.275,0.9995
2013,SRB,0.121,0.606,0.272,0.9998
2013,SSD,0.115,0.623,0.262,0.9996
2013,STP,0.115,0.587,0.298,0.9998
2013,SUR,0.107,0.635,0.259,0.9991
2013,SVK,0.097,0.587,0.316,0.9999
2013,SVN,0.195,0.528,0.277,0.9914
2013,SWE,0.129,0.627,0.244,0.9991
2013,SWZ,0.113,0.598,0.289,0.9996
2013,SYC,0.083,0.633,0.283,0.9994
2013,SYR,0.258,0.555,0.188,-0.9993
2013,TCD,0.14,0.583,0.277,0.9991
2013,TGO,0.097,0.617,0.287,0.9998
2013,THA,0.082,0.63,0.288,0.9996
2013,TJK,0.042,0.688,0.27,0.9998
2013,TKM,0.032,0.634,0.334,0.9999
2013,TLS,0.089,0.558,0.354,0.9999
2013,TON,0.03,0.709,0.262,0.9993
2013,TTO,0.098,0.694,0.208,0.9995
2013,TUN,0.2,0.606,0.194,-0.9599
2013,TUR,0.179,0.508,0.313,0.9996
2013,TUV,0.086,0.642,0.273,0.9997
2013,TZA,0.168,0.565,0.267,0.9992
2013,UGA,0.194,0.668,0.138,-0.9947
2013,UKR,0.071,0.602,0.327,0.9998
2013,URY,0.148,0.627,0.224,0.9993
2013,USA,0.187,0.569,0.244,0.9994
2013,UZB,0.134,0.708,0.158,0.888
2013,VAT,0.163,0.562,0.275,0.9995
2013,VCT,0.168,0.62,0.211,0.9946
2013,VEN,0.147,0.588,0.265,0.9993
2013,VNM,0.214,0.506,0.281,0.997
2013,VUT,0.109,0.647,0.244,0.9994
2013,WSM,0.141,0.592,0.268,0.9993
2013,YEM,0.103,0.58,0.317,0.9997
2013,ZAF,0.088,0.603,0.309,0.9996
2013,ZMB,0.069,0.652,0.279,0.9994
2013,ZWE,0.128,0.616,0.256,0.9991
2014,AFG,0.119,0.585,0.296,0.9994
2014,AGO,0.105,0.591,0.304,0.9995
2014,ALB,0.116,0.56,0.324,0.9998
2014,AND,0.104,0.602,0.294,0.9997
2014,ARE,0.187,0.526,0.287,0.9994
2014,ARG,0.202,0.617,0.18,-0.9974
2014,ARM,0.193,0.634,0.172,-0.9916
2014,ATG,0.145,0.618,0.237,0.9991
2014,AUS,0.092,0.552,0.356,0.9998
2014,AUT,0.174,0.572,0.254,0.9945
2014,AZE,0.114,0.647,0.24,0.9985
2014,BDI,0.083,0.644,0.273,0.9998
2014,BEL,0.214,0.554,0.232,-0.9218
2014,BEN,0.093,0.606,0.301,0.9998
2014,BFA,0.091,0.563,0.346,0.9999
2014,BGD,0.108,0.668,0.224,0.9994
2014,BGR,0.14,0.592,0.268,0.9992
2014,BHR,0.164,0.587,0.249,0.999
2014,BHS,0.112,0.653,0.236,0.9986
2014,BIH,0.199,0.601,0.2,-0.9394
2014,BLR,0.159,0.621,0.22,0.9945
2014,BLZ,0.084,0.654,0.263,0.9999
2014,BOL,0.214,0.527,0.259,0.9905
2014,BRA,0.122,0.646,0.232,0.9995
2014,BRB,0.097,0.676,0.227,0.9994
2014,BRN,0.118,0.525,0.357,0.9997
2014,BTN,0.081,0.606,0.313,0.999
2014,BWA,0.147,0.585,0.268,0.9991
2014,CAF,0.137,0.583,0.28,0.9995
2014,CAN,0.117,0.579,0.304,0.9997
2014,CHE,0.127,0.579,0.294,0.9997
2014,CHL,0.118,0.593,0.289,0.9996
2014,CHN,0.143,0.551,0.306,0.9998
2014,CIV,0.106,0.585,0.309,0.9995
2014,CMR,0.078,0.619,0.303,0.9979
2014,COD,0.115,0.644,0.241,0.9979
2014,COG,0.129,0.588,0.283,0.9986
2014,COL,0.172,0.553,0.275,0.9986
2014,COM,0.125,0.575,0.3,0.9992
2014,CPV,0.116,0.583,0.302,0.9997
2014,CRI,0.17,0.565,0.264,0.9994
2014,CUB,0.167,0.648,0.185,0.8657
2014,CYP,0.135,0.551,0.315,0.9996
2014,CZE,0.163,0.545,0.293,0.999
2014,DEU,0.149,0.596,0.255,0.9977
2014,DMA,0.115,0.686,0.2,0.999
2014,DNK,0.162,0.563,0.275,0.9989
2014,DOM,0.127,0.606,0.267,0.9994
2014,DZA,0.134,0.598,0.269,0.999
2014,ECU,0.1,0.69,0.209,0.9996
2014,EGY,0.141,0.545,0.314,0.9997
2014,ERI,0.163,0.592,0.244,0.9934
2014,ESP,0.097,0.588,0.315,0.9998
2014,EST,0.174,0.554,0.272,0.999
2014,ETH,0.1,0.562,0.337,0.9994
2014,EU,0.21,0.559,0.231,0.6106
2014,FIN,0.19,0.526,0.284,0.9935
2014,FJI,0.056,0.644,0.3,0.9998
2014,FRA,0.248,0.55,0.202,-0.9955
2014,FSM,0.095,0.659,0.246,0.9994
2014,GAB,0.141,0.595,0.264,0.9992
2014,GBR,0.208,0.543,0.248,0.9606
2014,GEO,0.067,0.654,0.279,0.9999
2014,GHA,0.167,0.63,0.203,0.9917
2014,GIN,0.134,0.565,0.301,0.9997
2014,GMB,0.163,0.602,0.235,0.9992
2014,GNB,0.08,0.636,0.284,0.9998
2014,GNQ,0.118,0.583,0.299,0.9987
2014,GRC,0.111,0.599,0.29,0.9994
2014,GRD,0.124,0.639,0.237,0.9994
2014,GTM,0.105,0.604,0.291,0.9996
2014,GUY,0.124,0.634,0.243,0.9993
2014,HND,0.146,0.586,0.268,0.9995
2014,HRV,0.163,0.575,0.262,0.9989
2014,HTI,0.084,0.561,0.355,0.9998
2014,HUN,0.155,0.702,0.144,-0.9523
2014,IDN,0.149,0.585,0.266,0.9989
2014,IND,0.095,0.619,0.286,0.9998
2014,IRL,0.154,0.561,0.284,0.9996
2014,IRN,0.214,0.525,0.262,0.9929
2014,IRQ,0.224,0.507,0.269,0.9701
2014,ISL,0.131,0.602,0.267,0.9992
2014,ISR,0.208,0.617,0.175,-0.9987
2014,ITA,0.134,0.593,0.273,0.9995
2014,JAM,0.174,0.602,0.224,0.9948
2014,JOR,0.167,0.627,0.205,0.9023
2014,JPN,0.1,0.641,0.259,0.9997
2014,KAZ,0.109,0.635,0.256,0.9997
2014,KEN,0.166,0.611,0.222,0.9965
2014,KGZ,0.111,0.648,0.24,0.9992
2014,KHM,0.139,0.622,0.238,0.9981
2014,KIR,0.066,0.698,0.236,0.9998
2014,KNA,0.066,0.663,0.271,0.9998
2014,KOR,0.13,0.585,0.285,0.9997
2014,KWT,0.108,0.613,0.279,0.9997
2014,LAO,0.087,0.621,0.292,0.9996
2014,LBN,0.194,0.554,0.251,0.9904
2014,LBR,0.188,0.62,0.192,-0.6199
2014,LBY,0.183,0.588,0.229,0.9784
2014,LCA,0.117,0.696,0.187,0.9986
2014,LIE,0.152,0.571,0.277,0.9991
2014,LKA,0.107,0.646,0.247,0.9991
2014,LSO,0.187,0.618,0.195,-0.5574
2014,LTU,0.298,0.507,0.195,-0.9946
2014,LUX,0.18,0.548,0.273,0.999
2014,LVA,0.149,0.55,0.301,0.9994
2014,MAR,0.095,0.683,0.222,0.9987
2014,MCO,0.18,0.607,0.212,0.6478
2014,MDA,0.027,0.625,0.348,0.9998
2014,MDG,0.054,0.65,0.296,0.9997
2014,MDV,0.148,0.623,0.229,0.9959
2014,MEX,0.149,0.555,0.296,0.9991
2014,MHL,0.092,0.654,0.255,0.9992
2014,MKD,0.148,0.608,0.244,0.9993
2014,MLI,0.085,0.617,0.299,0.9999
2014,MLT,0.128,0.588,0.284,0.9996
2014,MMR,0.102,0.626,0.273,0.9997
2014,MNE,0.089,0.563,0.348,0.9995
2014,MNG,0.056,0.675,0.269,0.9996
2014,MOZ,0.071,0.612,0.317,0.9999
2014,MRT,0.142,0.567,0.29,0.9997
2014,MUS,0.08,0.658,0.262,0.9997
2014,MWI,0.116,0.633,0.251,0.9992
2014,MYS,0.202,0.555,0.242,0.9918
2014,NAM,0.076,0.647,0.277,0.9992
2014,NER,0.144,0.66,0.197,0.9934
2014,NGA,0.142,0.561,0.297,0.9989
2014,NIC,0.162,0.626,0.213,0.994
2014,NLD,0.14,0.587,0.273,0.9978
2014,NOR,0.151,0.571,0.277,0.9984
2014,NPL,0.092,0.529,0.379,0.9998
2014,NRU,0.125,0.591,0.283,0.9995
2014,NZL,0.109,0.622,0.269,0.9996
2014,OMN,0.138,0.563,0.299,0.9992
2014,PAK,0.11,0.584,0.306,0.9996
2014,PAN,0.07,0.609,0.321,0.9998
2014,PER,0.097,0.65,0.253,0.9996
2014,PHL,0.119,0.593,0.288,0.9998
2014,PLW,0.057,0.7,0.243,0.9996
2014,PNG,0.06,0.652,0.288,0.9998
2014,POL,0.199,0.573,0.228,0.9667
2014,PRK,0.13,0.648,0.222,0.9988
2014,PRT,0.09,0.626,0.284,0.9998
2014,PRY,0.063,0.636,0.301,0.9998
2014,PSE,0.208,0.555,0.237,0.9653
2014,QAT,0.245,0.547,0.208,-0.9978
2014,ROU,0.086,0.619,0.294,0.9995
2014,RUS,0.191,0.597,0.212,0.7401
2014,RWA,0.126,0.615,0.259,0.9898
2014,SDN,0.134,0.619,0.247,0.9991
2014,SEN,0.136,0.572,0.293,0.9991
2014,SGP,0.166,0.626,0.208,0.966
2014,SLB,0.065,0.702,0.233,0.9998
2014,SLE,0.148,0.6,0.252,0.9993
2014,SLV,0.102,0.618,0.28,0.9996
2014,SMR,0.165,0.561,0.274,0.9984
2014,SOM,0.157,0.614,0.228,0.997
2014,SRB,0.111,0.567,0.322,0.9999
2014,SSD,0.125,0.567,0.308,0.9998
2014,STP,0.084,0.631,0.285,0.9998
2014,SUR,0.105,0.649,0.247,0.9991
2014,SVK,0.19,0.529,0.281,0.9969
2014,SVN,0.115,0.555,0.33,0.9984
2014,SWE,0.108,0.562,0.33,0.9998
2014,SWZ,0.078,0.626,0.296,0.9995
2014,SYC,0.122,0.587,0.291,0.9996
2014,SYR,0.248,0.567,0.185,-0.9994
2014,TCD,0.15,0.581,0.269,0.9983
2014,TGO,0.102,0.591,0.307,0.9994
2014,THA,0.107,0.573,0.32,0.9994
2014,TJK,0.049,0.671,0.28,0.9997
2014,TKM,0.044,0.667,0.289,0.9999
2014,TLS,0.161,0.559,0.281,0.9997
2014,TON,0.051,0.693,0.257,0.9992
2014,TTO,0.104,0.69,0.205,0.9995
2014,TUN,0.168,0.583,0.249,0.9937
2014,TUR,0.277,0.514,0.209,-0.999
2014,TUV,0.086,0.64,0.275,0.9998
2014,TZA,0.158,0.594,0.248,0.9975
2014,UGA,0.09,0.744,0.166,0.9812
2014,UKR,0.145,0.566,0.289,0.997
2014,URY,0.218,0.563,0.219,-0.9578
2014,USA,0.227,0.56,0.213,-0.9982
2014,UZB,0.149,0.649,0.201,0.975
2014,VAT,0.195,0.559,0.245,0.994
2014,VCT,0.203,0.589,0.209,-0.9417
2014,VEN,0.159,0.627,0.214,0.9976
2014,VNM,0.095,0.561,0.344,0.9997
2014,VUT,0.077,0.621,0.302,0.9999
2014,WSM,0.113,0.587,0.3,0.9998
2014,YEM,0.156,0.563,0.281,0.9995
2014,ZAF,0.115,0.591,0.295,0.9996
2014,ZMB,0.123,0.644,0.233,0.9977
2014,ZWE,0.127,0.644,0.229,0.9957
2015,AFG,0.156,0.562,0.282,0.999
2015,AGO,0.092,0.545,0.363,0.9998
2015,ALB,0.119,0.597,0.284,0.9983
2015,AND,0.093,0.623,0.283,0.9998
2015,ARE,0.22,0.55,0.23,-0.9457
2015,ARG,0.129,0.676,0.196,0.9993
2015,ARM,0.153,0.631,0.216,0.9942
2015,ATG,0.117,0.616,0.268,0.9996
2015,AUS,0.17,0.581,0.249,0.9978
2015,AUT,0.154,0.549,0.297,0.9988
2015,AZE,0.115,0.652,0.233,0.9987
2015,BDI,0.079,0.634,0.287,0.9998
2015,BEL,0.109,0.545,0.346,0.9998
2015,BEN,0.101,0.585,0.314,0.9998
2015,BFA,0.094,0.574,0.332,0.9996
2015,BGD,0.124,0.615,0.261,0.999
2015,BGR,0.174,0.552,0.274,0.9985
2015,BHR,0.157,0.59,0.253,0.9995
2015,BHS,0.116,0.664,0.22,0.9987
2015,BIH,0.134,0.567,0.299,0.9996
2015,BLR,0.184,0.572,0.244,0.9961
2015,BLZ,0.132,0.619,0.25,0.9994
2015,BOL,0.11,0.647,0.242,0.9998
2015,BRA,0.107,0.603,0.29,0.9998
2015,BRB,0.102,0.642,0.256,0.9996
2015,BRN,0.139,0.502,0.359,0.9996
2015,BTN,0.067,0.589,0.344,0.9998
2015,BWA,0.147,0.596,0.257,0.9996
2015,CAF,0.158,0.579,0.263,0.9992
2015,CAN,0.138,0.596,0.266,0.9994
2015,CHE,0.194,0.523,0.283,0.9954
2015,CHL,0.09,0.589,0.321,0.9994
2015,CHN,0.096,0.565,0.339,0.9999
2015,CIV,0.11,0.566,0.324,0.9997
2015,COD,0.099,0.622,0.279,0.9997
2015,COG,0.118,0.578,0.304,0.9996
2015,COL,0.137,0.528,0.335,0.9996
2015,COM,0.128,0.647,0.225,0.9985
2015,CPV,0.122,0.621,0.257,0.9987
2015,CRI,0.155,0.6,0.245,0.9996
2015,CUB,0.142,0.636,0.222,0.9965
2015,CYP,0.143,0.591,0.266,0.9992
2015,CZE,0.33,0.547,0.123,-0.999
2015,DEU,0.141,0.624,0.235,0.9978
2015,DJI,0.161,0.586,0.254,0.9992
2015,DMA,0.114,0.67,0.216,0.9992
2015,DNK,0.127,0.545,0.328,0.9996
2015,DOM,0.124,0.647,0.229,0.9987
2015,DZA,0.112,0.586,0.301,0.9996
2015,ECU,0.152,0.572,0.275,0.9997
2015,EGY,0.155,0.601,0.244,0.9983
2015,ERI,0.149,0.524,0.326,0.9986
2015,ESP,0.181,0.584,0.235,0.9907
2015,EST,0.161,0.602,0.237,0.9976
2015,ETH,0.067,0.575,0.357,0.9998
2015,EU,0.184,0.536,0.28,0.9937
2015,FIN,0.137,0.582,0.281,0.9984
2015,FJI,0.087,0.634,0.28,0.9998
2015,FRA,0.161,0.628,0.211,0.9757
2015,FSM,0.104,0.551,0.345,0.9998
2015,GAB,0.116,0.596,0.288,0.9997
2015,GBR,0.167,0.524,0.309,0.9993
2015,GEO,0.041,0.592,0.367,0.9999
2015,GHA,0.114,0.684,0.202,0.999
2015,GIN,0.089,0.566,0.345,0.9996
2015,GMB,0.153,0.576,0.271,0.9997
2015,GNB,0.076,0.615,0.309,0.9996
2015,GNQ,0.11,0.571,0.319,0.9995
2015,GRC,0.165,0.59,0.245,0.9969
2015,GRD,0.112,0.587,0.3,0.9996
2015,GTM,0.126,0.581,0.293,0.9996
2015,GUY,0.101,0.609,0.29,0.9996
2015,HND,0.189,0.528,0.282,0.9891
2015,HRV,0.151,0.56,0.289,0.9998
2015,HTI,0.086,0.548,0.366,0.9998
2015,HUN,0.157,0.624,0.219,0.9951
2015,IDN,0.144,0.539,0.317,0.9993
2015,IND,0.159,0.583,0.258,0.9992
2015,IRL,0.133,0.52,0.346,0.9999
2015,IRN,0.21,0.543,0.247,0.9891
2015,IRQ,0.168,0.59,0.242,0.9961
2015,ISL,0.131,0.603,0.265,0.9993
2015,ISR,0.168,0.61,0.222,0.9986
2015,ITA,0.143,0.593,0.264,0.9994
2015,JAM,0.133,0.575,0.293,0.9998
2015,JOR,0.169,0.557,0.273,0.9977
2015,JPN,0.07,0.668,0.262,0.9998
2015,KAZ,0.112,0.616,0.273,0.9993
2015,KEN,0.11,0.629,0.26,0.9998
2015,KGZ,0.12,0.608,0.272,0.9998
2015,KHM,0.129,0.593,0.277,0.9967
2015,KIR,0.085,0.682,0.233,0.9995
2015,KNA,0.102,0.615,0.283,0.9996
2015,KOR,0.083,0.598,0.319,0.9999
2015,KWT,0.155,0.588,0.257,0.9991
2015,LAO,0.067,0.622,0.311,0.9998
2015,LBN,0.155,0.602,0.243,0.9975
2015,LBR,0.109,0.63,0.261,0.9984
2015,LBY,0.205,0.575,0.219,-0.9744
2015,LCA,0.163,0.617,0.22,0.9969
2015,LIE,0.172,0.563,0.265,0.9976
2015,LKA,0.138,0.596,0.266,0.9991
2015,LSO,0.11,0.585,0.305,0.9998
2015,LTU,0.31,0.529,0.161,-0.9984
2015,LUX,0.155,0.584,0.262,0.999
2015,LVA,0.122,0.564,0.314,0.9996
2015,MAR,0.122,0.636,0.242,0.9986
2015,MCO,0.109,0.59,0.301,0.9995
2015,MDA,0.082,0.604,0.314,0.9998
2015,MDG,0.129,0.589,0.282,0.9995
2015,MDV,0.153,0.557,0.29,0.9989
2015,MEX,0.121,0.535,0.344,0.9997
2015,MHL,0.102,0.625,0.273,0.9996
2015,MKD,0.128,0.569,0.303,0.9998
2015,MLI,0.094,0.55,0.355,0.9999
2015,MLT,0.149,0.6,0.251,0.9991
2015,MMR,0.098,0.603,0.3,0.9998
2015,MNE,0.089,0.586,0.325,0.9997
2015,MNG,0.069,0.593,0.337,0.9999
2015,MOZ,0.114,0.573,0.313,0.9997
2015,MRT,0.133,0.549,0.318,0.9996
2015,MUS,0.079,0.632,0.289,0.9999
2015,MWI,0.1,0.581,0.319,0.9997
2015,MYS,0.195,0.57,0.234,0.9867
2015,NAM,0.104,0.627,0.269,0.9998
2015,NER,0.103,0.586,0.31,0.9999
2015,NGA,0.158,0.589,0.253,0.9983
2015,NIC,0.144,0.523,0.333,0.9995
2015,NLD,0.118,0.557,0.324,0.9998
2015,NOR,0.189,0.55,0.262,0.9955
2015,NPL,0.093,0.521,0.386,0.9999
2015,NRU,0.088,0.634,0.278,0.9995
2015,NZL,0.132,0.597,0.271,0.9993
2015,OMN,0.116,0.549,0.336,0.9996
2015,PAK,0.202,0.533,0.265,0.9944
2015,PAN,0.116,0.593,0.291,0.9996
2015,PER,0.093,0.616,0.291,0.9994
2015,PHL,0.095,0.585,0.32,0.9998
2015,PLW,0.077,0.59,0.334,0.9998
2015,PNG,0.106,0.643,0.251,0.9994
2015,POL,0.2,0.576,0.224,0.9589
2015,PRK,0.1,0.561,0.339,0.9999
2015,PRT,0.079,0.615,0.307,0.9996
2015,PRY,0.063,0.611,0.325,0.9999
2015,PSE,0.132,0.609,0.259,0.9998
2015,QAT,0.213,0.576,0.211,-0.9897
2015,ROU,0.11,0.567,0.323,0.9998
2015,RUS,0.162,0.628,0.21,0.9949
2015,RWA,0.089,0.643,0.268,0.9955
2015,SAU,0.183,0.589,0.227,0.9631
2015,SDN,0.091,0.631,0.278,0.9997
2015,SEN,0.11,0.528,0.362,0.9996
2015,SLB,0.048,0.692,0.259,0.9999
2015,SLE,0.111,0.58,0.309,0.9998
2015,SLV,0.134,0.58,0.286,0.9989
2015,SMR,0.135,0.555,0.309,0.9987
2015,SOM,0.101,0.631,0.268,0.9995
2015,SRB,0.164,0.632,0.205,0.9965
2015,SSD,0.107,0.567,0.326,0.9995
2015,STP,0.135,0.606,0.259,0.9992
2015,SUR,0.074,0.617,0.309,0.9996
2015,SVK,0.177,0.53,0.293,0.9991
2015,SVN,0.087,0.584,0.328,0.9997
2015,SWE,0.15,0.589,0.261,0.9977
2015,SWZ,0.079,0.55,0.371,0.9999
2015,SYC,0.131,0.59,0.279,0.999
2015,SYR,0.23,0.554,0.216,-0.9928
2015,TCD,0.196,0.569,0.234,0.9299
2015,TGO,0.082,0.576,0.341,0.9998
2015,THA,0.071,0.586,0.343,0.9998
2015,TJK,0.138,0.606,0.256,0.9991
2015,TKM,0.031,0.649,0.32,0.9996
2015,TLS,0.089,0.598,0.313,0.9998
2015,TON,0.078,0.662,0.261,0.9995
2015,TTO,0.113,0.593,0.294,0.9998
2015,TUN,0.177,0.56,0.263,0.9975
