,Year,ISO-alpha3 Code,Neg,Neu,Pos,Compound
7079,2013,SLE,0.049,0.755,0.196,0.9998
7080,2013,SLV,0.117,0.734,0.149,0.9969
7081,2013,SMR,0.113,0.731,0.157,0.9933
7082,2013,SOM,0.099,0.713,0.189,0.9997
7083,2013,SRB,0.089,0.729,0.182,0.9999
7084,2013,SSD,0.055,0.806,0.139,0.9994
7085,2013,STP,0.063,0.778,0.159,0.9994
7086,2013,SUR,0.062,0.779,0.159,0.9992
7087,2013,SVK,0.062,0.727,0.211,0.9999
7088,2013,SVN,0.156,0.665,0.179,0.6935
7089,2013,SWE,0.098,0.721,0.182,0.9995
7090,2013,SWZ,0.062,0.772,0.166,0.9997
7091,2013,SYC,0.056,0.768,0.176,0.9995
7092,2013,SYR,0.188,0.691,0.12,-0.9998
7093,2013,TCD,0.087,0.758,0.155,0.998
7094,2013,TGO,0.06,0.731,0.208,0.9999
7095,2013,THA,0.06,0.764,0.177,0.9996
7096,2013,TJK,0.028,0.803,0.169,0.9998
7097,2013,TKM,0.025,0.778,0.198,0.9999
7098,2013,TLS,0.054,0.736,0.21,0.9998
7099,2013,TON,0.019,0.823,0.158,0.9993
7100,2013,TTO,0.067,0.798,0.135,0.9997
7101,2013,TUN,0.117,0.774,0.11,-0.9753
7102,2013,TUR,0.119,0.671,0.21,0.9997
7103,2013,TUV,0.038,0.795,0.168,0.9998
7104,2013,TZA,0.113,0.703,0.184,0.9996
7105,2013,UGA,0.128,0.795,0.077,-0.9971
7106,2013,UKR,0.039,0.77,0.191,0.9998
7107,2013,URY,0.113,0.744,0.143,0.999
7108,2013,USA,0.136,0.691,0.173,0.9997
7109,2013,UZB,0.083,0.794,0.122,0.9938
7110,2013,VAT,0.085,0.749,0.166,0.9997
7111,2013,VCT,0.121,0.729,0.151,0.9973
7112,2013,VEN,0.105,0.723,0.172,0.9995
7113,2013,VNM,0.151,0.644,0.204,0.9985
7114,2013,VUT,0.063,0.788,0.149,0.9995
7115,2013,WSM,0.09,0.746,0.164,0.9991
7116,2013,YEM,0.069,0.767,0.164,0.999
7117,2013,ZAF,0.057,0.735,0.207,0.9998
7118,2013,ZMB,0.031,0.837,0.131,0.9986
7119,2013,ZWE,0.093,0.742,0.165,0.9991
7120,2014,AFG,0.087,0.712,0.201,0.9996
7121,2014,AGO,0.061,0.758,0.181,0.9994
7122,2014,ALB,0.064,0.727,0.208,0.9998
7123,2014,AND,0.076,0.733,0.191,0.9998
7124,2014,ARE,0.112,0.684,0.204,0.9998
7125,2014,ARG,0.133,0.745,0.122,-0.9979
7126,2014,ARM,0.111,0.787,0.102,-0.9877
7127,2014,ATG,0.109,0.743,0.149,0.9984
7128,2014,AUS,0.059,0.679,0.262,0.9999
7129,2014,AUT,0.13,0.706,0.163,0.9898
7130,2014,AZE,0.072,0.785,0.142,0.9982
7131,2014,BDI,0.058,0.757,0.186,0.9999
7132,2014,BEL,0.168,0.684,0.148,-0.9959
7133,2014,BEN,0.06,0.762,0.177,0.9998
7134,2014,BFA,0.044,0.761,0.195,0.9998
7135,2014,BGD,0.05,0.833,0.117,0.9991
7136,2014,BGR,0.114,0.692,0.194,0.9995
7137,2014,BHR,0.105,0.748,0.146,0.998
7138,2014,BHS,0.084,0.759,0.157,0.999
7139,2014,BIH,0.129,0.752,0.119,-0.9839
7140,2014,BLR,0.117,0.727,0.156,0.9975
7141,2014,BLZ,0.042,0.835,0.123,0.9996
7142,2014,BOL,0.164,0.669,0.167,-0.9871
7143,2014,BRA,0.061,0.8,0.139,0.9996
7144,2014,BRB,0.06,0.803,0.137,0.9993
7145,2014,BRN,0.072,0.699,0.228,0.9997
7146,2014,BTN,0.058,0.755,0.187,0.999
7147,2014,BWA,0.095,0.74,0.166,0.9987
7148,2014,CAF,0.074,0.757,0.169,0.9996
7149,2014,CAN,0.069,0.722,0.209,0.9998
7150,2014,CHE,0.085,0.695,0.22,0.9999
7151,2014,CHL,0.069,0.719,0.212,0.9998
7152,2014,CHN,0.098,0.681,0.222,0.9999
7153,2014,CIV,0.06,0.758,0.183,0.9996
7154,2014,CMR,0.059,0.785,0.155,0.9958
7155,2014,COD,0.063,0.779,0.158,0.9992
7156,2014,COG,0.064,0.771,0.165,0.9989
7157,2014,COL,0.11,0.734,0.156,0.9966
7158,2014,COM,0.089,0.715,0.196,0.9993
7159,2014,CPV,0.087,0.715,0.198,0.9998
7160,2014,CRI,0.116,0.687,0.197,0.9998
7161,2014,CUB,0.086,0.799,0.115,0.997
7162,2014,CYP,0.1,0.675,0.225,0.9998
7163,2014,CZE,0.126,0.657,0.217,0.9995
7164,2014,DEU,0.093,0.738,0.169,0.9991
7165,2014,DMA,0.064,0.827,0.109,0.9985
7166,2014,DNK,0.117,0.68,0.203,0.9996
7167,2014,DOM,0.072,0.759,0.169,0.9997
7168,2014,DZA,0.055,0.823,0.122,0.9971
7169,2014,ECU,0.065,0.784,0.152,0.9999
7170,2014,EGY,0.095,0.709,0.196,0.9997
7171,2014,ERI,0.1,0.767,0.133,0.968
7172,2014,ESP,0.08,0.7,0.22,0.9999
7173,2014,EST,0.106,0.711,0.184,0.9995
7174,2014,ETH,0.087,0.722,0.191,0.9991
7175,2014,EU,0.146,0.687,0.168,0.9923
7176,2014,FIN,0.134,0.659,0.207,0.9977
7177,2014,FJI,0.048,0.75,0.202,0.9999
7178,2014,FRA,0.153,0.726,0.122,-0.9973
7179,2014,FSM,0.074,0.753,0.174,0.9996
7180,2014,GAB,0.084,0.754,0.163,0.9992
7181,2014,GBR,0.154,0.683,0.163,-0.5819
7182,2014,GEO,0.041,0.819,0.14,0.9997
7183,2014,GHA,0.121,0.732,0.147,0.9969
7184,2014,GIN,0.077,0.716,0.207,0.9999
7185,2014,GMB,0.119,0.732,0.149,0.9984
7186,2014,GNB,0.059,0.739,0.202,0.9999
7187,2014,GNQ,0.07,0.749,0.181,0.9987
7188,2014,GRC,0.069,0.737,0.194,0.9996
7189,2014,GRD,0.092,0.745,0.163,0.9996
7190,2014,GTM,0.072,0.752,0.175,0.9995
7191,2014,GUY,0.091,0.752,0.157,0.9993
7192,2014,HND,0.109,0.704,0.188,0.9998
7193,2014,HRV,0.109,0.7,0.191,0.9996
7194,2014,HTI,0.048,0.741,0.211,0.9998
7195,2014,HUN,0.098,0.821,0.082,-0.9786
7196,2014,IDN,0.121,0.697,0.182,0.999
7197,2014,IND,0.104,0.727,0.17,0.9996
7198,2014,IRL,0.12,0.674,0.206,0.9998
7199,2014,IRN,0.143,0.667,0.19,0.9991
7200,2014,IRQ,0.098,0.776,0.126,0.8998
7201,2014,ISL,0.099,0.703,0.198,0.9996
7202,2014,ISR,0.158,0.71,0.132,-0.9993
7203,2014,ITA,0.099,0.728,0.173,0.9996
7204,2014,JAM,0.112,0.743,0.145,0.9947
7205,2014,JOR,0.086,0.781,0.133,0.9858
7206,2014,JPN,0.061,0.787,0.152,0.9997
7207,2014,KAZ,0.069,0.747,0.185,0.9999
7208,2014,KEN,0.119,0.718,0.163,0.9988
7209,2014,KGZ,0.083,0.746,0.171,0.9995
7210,2014,KHM,0.096,0.732,0.172,0.9991
7211,2014,KIR,0.043,0.82,0.137,0.9998
7212,2014,KNA,0.041,0.799,0.16,0.9998
7213,2014,KOR,0.079,0.725,0.196,0.9998
7214,2014,KWT,0.047,0.803,0.15,0.9996
7215,2014,LAO,0.069,0.732,0.199,0.9997
7216,2014,LBN,0.115,0.734,0.151,0.9921
7217,2014,LBR,0.115,0.729,0.156,0.9989
7218,2014,LBY,0.141,0.709,0.15,-0.9748
7219,2014,LCA,0.075,0.814,0.111,0.9982
7220,2014,LIE,0.082,0.743,0.175,0.9996
7221,2014,LKA,0.074,0.766,0.16,0.9989
7222,2014,LSO,0.131,0.732,0.137,-0.1481
7223,2014,LTU,0.206,0.657,0.137,-0.9957
7224,2014,LUX,0.105,0.728,0.167,0.9993
7225,2014,LVA,0.112,0.664,0.225,0.9997
7226,2014,MAR,0.073,0.797,0.131,0.9982
7227,2014,MCO,0.121,0.733,0.146,0.9669
7228,2014,MDA,0.017,0.769,0.214,0.9998
7229,2014,MDG,0.036,0.778,0.186,0.9998
7230,2014,MDV,0.106,0.738,0.156,0.9974
7231,2014,MEX,0.1,0.706,0.195,0.9993
7232,2014,MHL,0.081,0.746,0.172,0.9993
7233,2014,MKD,0.104,0.735,0.16,0.9995
7234,2014,MLI,0.063,0.736,0.201,0.9999
7235,2014,MLT,0.092,0.723,0.184,0.9997
7236,2014,MMR,0.065,0.767,0.168,0.9997
7237,2014,MNE,0.055,0.718,0.227,0.9995
7238,2014,MNG,0.026,0.79,0.184,0.9998
7239,2014,MOZ,0.042,0.769,0.189,0.9999
7240,2014,MRT,0.11,0.717,0.173,0.999
7241,2014,MUS,0.056,0.766,0.178,0.9998
7242,2014,MWI,0.08,0.746,0.175,0.9995
7243,2014,MYS,0.14,0.702,0.158,0.9914
7244,2014,NAM,0.058,0.747,0.194,0.9995
7245,2014,NER,0.083,0.8,0.117,0.9968
7246,2014,NGA,0.109,0.678,0.213,0.9993
7247,2014,NIC,0.109,0.743,0.148,0.9975
7248,2014,NLD,0.07,0.775,0.155,0.9978
7249,2014,NOR,0.094,0.719,0.187,0.9991
7250,2014,NPL,0.074,0.643,0.283,0.9999
7251,2014,NRU,0.085,0.724,0.19,0.9997
7252,2014,NZL,0.074,0.744,0.182,0.9998
7253,2014,OMN,0.085,0.728,0.186,0.9992
7254,2014,PAK,0.069,0.754,0.177,0.9994
7255,2014,PAN,0.046,0.734,0.22,0.9999
7256,2014,PER,0.06,0.752,0.188,0.9998
7257,2014,PHL,0.084,0.706,0.21,0.9999
7258,2014,PLW,0.038,0.805,0.157,0.9997
7259,2014,PNG,0.044,0.749,0.207,0.9999
7260,2014,POL,0.134,0.715,0.151,0.9894
7261,2014,PRK,0.094,0.765,0.141,0.998
7262,2014,PRT,0.072,0.743,0.185,0.9998
7263,2014,PRY,0.043,0.75,0.207,0.9999
7264,2014,PSE,0.123,0.74,0.137,0.9342
7265,2014,QAT,0.121,0.755,0.124,0.9488
7266,2014,ROU,0.055,0.761,0.184,0.9996
7267,2014,RUS,0.123,0.755,0.123,-0.9687
7268,2014,RWA,0.072,0.768,0.16,0.9917
7269,2014,SDN,0.057,0.83,0.112,0.9976
7270,2014,SEN,0.067,0.752,0.181,0.9994
7271,2014,SGP,0.125,0.729,0.146,0.9737
7272,2014,SLB,0.035,0.823,0.142,0.9998
7273,2014,SLE,0.104,0.726,0.17,0.9995
7274,2014,SLV,0.077,0.712,0.211,0.9998
7275,2014,SMR,0.079,0.761,0.16,0.999
7276,2014,SOM,0.115,0.717,0.168,0.9989
7277,2014,SRB,0.08,0.695,0.225,0.9999
7278,2014,SSD,0.081,0.732,0.187,0.9997
7279,2014,STP,0.037,0.834,0.129,0.9993
7280,2014,SUR,0.072,0.755,0.173,0.9996
7281,2014,SVK,0.136,0.67,0.194,0.9982
7282,2014,SVN,0.085,0.685,0.23,0.9989
7283,2014,SWE,0.068,0.731,0.2,0.9997
7284,2014,SWZ,0.046,0.789,0.165,0.9992
7285,2014,SYC,0.072,0.746,0.182,0.9997
7286,2014,SYR,0.19,0.684,0.125,-0.9998
7287,2014,TCD,0.085,0.766,0.149,0.9971
7288,2014,TGO,0.075,0.721,0.204,0.9996
7289,2014,THA,0.077,0.715,0.207,0.9996
7290,2014,TJK,0.03,0.796,0.174,0.9997
7291,2014,TKM,0.035,0.756,0.21,0.9999
7292,2014,TLS,0.108,0.706,0.185,0.9998
7293,2014,TON,0.035,0.82,0.145,0.9987
7294,2014,TTO,0.068,0.796,0.136,0.9998
7295,2014,TUN,0.087,0.783,0.13,0.99
7296,2014,TUR,0.154,0.722,0.125,-0.9967
7297,2014,TUV,0.057,0.753,0.19,0.9999
7298,2014,TZA,0.113,0.738,0.148,0.987
7299,2014,UGA,0.057,0.852,0.091,0.9675
7300,2014,UKR,0.124,0.697,0.179,0.994
7301,2014,URY,0.134,0.711,0.155,0.9869
7302,2014,USA,0.158,0.69,0.151,-0.9982
7303,2014,UZB,0.091,0.781,0.129,0.9832
7304,2014,VAT,0.13,0.725,0.144,0.5545
7305,2014,VCT,0.148,0.708,0.144,-0.9905
7306,2014,VEN,0.109,0.759,0.131,0.9908
7307,2014,VNM,0.057,0.707,0.236,0.9998
7308,2014,VUT,0.052,0.73,0.218,1.0
7309,2014,WSM,0.076,0.71,0.214,0.9999
7310,2014,YEM,0.098,0.703,0.199,0.9998
7311,2014,ZAF,0.089,0.705,0.206,0.9998
7312,2014,ZMB,0.094,0.743,0.164,0.9985
7313,2014,ZWE,0.075,0.786,0.139,0.9958
7314,2015,AFG,0.116,0.688,0.196,0.9993
7315,2015,AGO,0.059,0.715,0.225,0.9998
7316,2015,ALB,0.104,0.702,0.195,0.9987
7317,2015,AND,0.07,0.764,0.166,0.9998
7318,2015,ARE,0.135,0.723,0.141,-0.8881
7319,2015,ARG,0.085,0.793,0.122,0.9995
7320,2015,ARM,0.09,0.783,0.127,0.9938
7321,2015,ATG,0.096,0.731,0.173,0.9997
7322,2015,AUS,0.093,0.748,0.159,0.9989
7323,2015,AUT,0.108,0.684,0.208,0.9994
7324,2015,AZE,0.06,0.796,0.143,0.9991
7325,2015,BDI,0.053,0.764,0.183,0.9999
7326,2015,BEL,0.077,0.683,0.24,0.9999
7327,2015,BEN,0.07,0.725,0.205,0.9999
7328,2015,BFA,0.062,0.724,0.214,0.9997
7329,2015,BGD,0.074,0.761,0.165,0.9992
7330,2015,BGR,0.125,0.669,0.206,0.9995
7331,2015,BHR,0.097,0.739,0.164,0.9997
7332,2015,BHS,0.085,0.77,0.145,0.9991
7333,2015,BIH,0.087,0.703,0.21,0.9998
7334,2015,BLR,0.15,0.696,0.154,-0.9128
7335,2015,BLZ,0.069,0.769,0.162,0.9997
7336,2015,BOL,0.08,0.774,0.146,0.9998
7337,2015,BRA,0.067,0.754,0.178,0.9998
7338,2015,BRB,0.073,0.754,0.173,0.9998
7339,2015,BRN,0.097,0.654,0.249,0.9998
7340,2015,BTN,0.036,0.796,0.168,0.9995
7341,2015,BWA,0.108,0.71,0.183,0.9997
7342,2015,CAF,0.103,0.729,0.168,0.9993
7343,2015,CAN,0.096,0.724,0.18,0.9996
7344,2015,CHE,0.133,0.686,0.181,0.9961
7345,2015,CHL,0.047,0.729,0.223,0.9998
7346,2015,CHN,0.067,0.674,0.259,0.9999
7347,2015,CIV,0.052,0.769,0.179,0.9997
7348,2015,COD,0.065,0.753,0.182,0.9998
7349,2015,COG,0.082,0.703,0.215,0.9998
7350,2015,COL,0.089,0.693,0.218,0.9998
7351,2015,COM,0.088,0.76,0.152,0.9991
7352,2015,CPV,0.084,0.761,0.155,0.9979
7353,2015,CRI,0.106,0.723,0.171,0.9998
7354,2015,CUB,0.087,0.767,0.147,0.9985
7355,2015,CYP,0.1,0.722,0.178,0.9994
7356,2015,CZE,0.202,0.738,0.06,-0.999
7357,2015,DEU,0.121,0.736,0.143,0.9878
7358,2015,DJI,0.121,0.722,0.158,0.9972
7359,2015,DMA,0.066,0.799,0.136,0.9995
7360,2015,DNK,0.092,0.673,0.234,0.9998
7361,2015,DOM,0.09,0.759,0.151,0.9991
7362,2015,DZA,0.071,0.749,0.18,0.9995
7363,2015,ECU,0.123,0.701,0.176,0.9996
7364,2015,EGY,0.108,0.747,0.145,0.9943
7365,2015,ERI,0.101,0.696,0.203,0.9982
7366,2015,ESP,0.128,0.714,0.158,0.9938
7367,2015,EST,0.093,0.736,0.171,0.9995
7368,2015,ETH,0.044,0.76,0.196,0.9997
7369,2015,EU,0.118,0.715,0.167,0.9944
7370,2015,FIN,0.08,0.722,0.198,0.9994
7371,2015,FJI,0.066,0.752,0.181,0.9999
7372,2015,FRA,0.105,0.763,0.132,0.9928
7373,2015,FSM,0.078,0.686,0.236,0.9999
7374,2015,GAB,0.052,0.787,0.161,0.9997
7375,2015,GBR,0.114,0.676,0.21,0.9996
7376,2015,GEO,0.029,0.717,0.254,1.0
7377,2015,GHA,0.069,0.802,0.129,0.9996
7378,2015,GIN,0.056,0.714,0.23,0.9998
7379,2015,GMB,0.115,0.691,0.194,0.9998
7380,2015,GNB,0.049,0.772,0.179,0.9996
7381,2015,GNQ,0.066,0.745,0.189,0.9995
7382,2015,GRC,0.107,0.719,0.175,0.9991
7383,2015,GRD,0.088,0.689,0.223,0.9998
7384,2015,GTM,0.075,0.733,0.193,0.9998
7385,2015,GUY,0.07,0.728,0.202,0.9998
7386,2015,HND,0.123,0.731,0.146,0.9684
7387,2015,HRV,0.111,0.699,0.189,0.9998
7388,2015,HTI,0.061,0.724,0.215,0.9997
7389,2015,HUN,0.099,0.753,0.148,0.9987
7390,2015,IDN,0.085,0.692,0.223,0.9996
7391,2015,IND,0.092,0.741,0.167,0.9996
7392,2015,IRL,0.094,0.652,0.254,0.9999
7393,2015,IRN,0.147,0.697,0.156,-0.8926
7394,2015,IRQ,0.094,0.759,0.147,0.9975
7395,2015,ISL,0.085,0.732,0.183,0.9997
7396,2015,ISR,0.126,0.72,0.154,0.9987
7397,2015,ITA,0.067,0.794,0.139,0.9994
7398,2015,JAM,0.094,0.707,0.199,0.9998
7399,2015,JOR,0.122,0.692,0.186,0.9984
7400,2015,JPN,0.046,0.771,0.184,0.9999
7401,2015,KAZ,0.074,0.762,0.163,0.9992
7402,2015,KEN,0.078,0.74,0.182,0.9999
7403,2015,KGZ,0.081,0.742,0.177,0.9999
7404,2015,KHM,0.096,0.718,0.186,0.9971
7405,2015,KIR,0.058,0.809,0.132,0.9994
7406,2015,KNA,0.064,0.745,0.191,0.9998
7407,2015,KOR,0.056,0.743,0.201,0.9999
7408,2015,KWT,0.089,0.755,0.155,0.9993
7409,2015,LAO,0.038,0.788,0.174,0.9997
7410,2015,LBN,0.104,0.736,0.16,0.998
7411,2015,LBR,0.052,0.812,0.137,0.9975
7412,2015,LBY,0.131,0.73,0.139,-0.9362
7413,2015,LCA,0.105,0.756,0.138,0.9967
7414,2015,LIE,0.119,0.695,0.186,0.999
7415,2015,LKA,0.078,0.797,0.125,0.9929
7416,2015,LSO,0.083,0.723,0.194,0.9998
7417,2015,LTU,0.161,0.726,0.113,-0.9958
7418,2015,LUX,0.108,0.709,0.183,0.9996
7419,2015,LVA,0.055,0.763,0.181,0.9995
7420,2015,MAR,0.088,0.744,0.169,0.9992
7421,2015,MCO,0.043,0.78,0.177,0.9997
7422,2015,MDA,0.055,0.754,0.191,0.9998
7423,2015,MDG,0.054,0.815,0.13,0.9984
7424,2015,MDV,0.097,0.699,0.204,0.9996
7425,2015,MEX,0.08,0.702,0.218,0.9997
7426,2015,MHL,0.075,0.728,0.197,0.9998
7427,2015,MKD,0.081,0.702,0.217,0.9999
7428,2015,MLI,0.07,0.677,0.253,1.0
7429,2015,MLT,0.093,0.725,0.182,0.9998
7430,2015,MMR,0.051,0.766,0.183,0.9998
7431,2015,MNE,0.049,0.749,0.202,0.9997
7432,2015,MNG,0.053,0.699,0.249,1.0
7433,2015,MOZ,0.069,0.741,0.19,0.9998
7434,2015,MRT,0.077,0.723,0.199,0.9997
7435,2015,MUS,0.046,0.771,0.182,0.9999
7436,2015,MWI,0.056,0.759,0.185,0.9996
7437,2015,MYS,0.138,0.701,0.161,0.991
7438,2015,NAM,0.086,0.744,0.17,0.9998
7439,2015,NER,0.072,0.727,0.201,0.9999
7440,2015,NGA,0.123,0.718,0.159,0.9915
7441,2015,NIC,0.103,0.663,0.234,0.9997
7442,2015,NLD,0.085,0.694,0.221,0.9998
7443,2015,NOR,0.096,0.743,0.161,0.998
7444,2015,NPL,0.049,0.749,0.203,0.9998
7445,2015,NRU,0.055,0.744,0.2,0.9998
7446,2015,NZL,0.096,0.728,0.176,0.9995
7447,2015,OMN,0.05,0.789,0.161,0.9988
7448,2015,PAK,0.148,0.658,0.194,0.9973
7449,2015,PAN,0.087,0.722,0.191,0.9997
7450,2015,PER,0.055,0.774,0.171,0.9995
7451,2015,PHL,0.073,0.694,0.233,0.9999
7452,2015,PLW,0.058,0.7,0.242,0.9999
7453,2015,PNG,0.062,0.806,0.132,0.9979
7454,2015,POL,0.149,0.693,0.158,-0.776
7455,2015,PRK,0.073,0.688,0.24,0.9999
7456,2015,PRT,0.059,0.737,0.204,0.9997
7457,2015,PRY,0.037,0.76,0.203,0.9999
7458,2015,PSE,0.083,0.751,0.166,0.9999
7459,2015,QAT,0.156,0.711,0.133,-0.999
7460,2015,ROU,0.073,0.706,0.222,0.9999
7461,2015,RUS,0.123,0.746,0.13,-0.887
7462,2015,RWA,0.06,0.753,0.187,0.9976
7463,2015,SAU,0.103,0.764,0.133,0.976
7464,2015,SDN,0.055,0.775,0.17,0.9997
7465,2015,SEN,0.083,0.669,0.248,0.9997
7466,2015,SLB,0.029,0.83,0.141,0.9998
7467,2015,SLE,0.084,0.694,0.221,0.9999
7468,2015,SLV,0.087,0.708,0.205,0.9996
7469,2015,SMR,0.096,0.691,0.213,0.9992
7470,2015,SOM,0.068,0.756,0.176,0.9997
7471,2015,SRB,0.116,0.746,0.138,0.9974
7472,2015,SSD,0.055,0.766,0.179,0.9993
7473,2015,STP,0.077,0.764,0.159,0.9993
7474,2015,SUR,0.045,0.762,0.193,0.9996
7475,2015,SVK,0.132,0.672,0.196,0.9988
7476,2015,SVN,0.06,0.734,0.206,0.9996
7477,2015,SWE,0.114,0.694,0.192,0.9989
7478,2015,SWZ,0.055,0.684,0.261,0.9999
7479,2015,SYC,0.08,0.739,0.182,0.9995
7480,2015,SYR,0.138,0.739,0.122,-0.9969
7481,2015,TCD,0.12,0.745,0.135,-0.5513
7482,2015,TGO,0.046,0.745,0.209,0.9999
7483,2015,THA,0.041,0.777,0.183,0.9997
7484,2015,TJK,0.104,0.705,0.191,0.9996
7485,2015,TKM,0.019,0.795,0.186,0.9996
7486,2015,TLS,0.056,0.739,0.205,0.9999
7487,2015,TON,0.058,0.76,0.182,0.9997
7488,2015,TTO,0.076,0.715,0.21,0.9999
7489,2015,TUN,0.103,0.733,0.164,0.9984
7490,2015,TUR,0.127,0.684,0.19,0.9994
7491,2015,TUV,0.078,0.77,0.151,0.9994
7492,2015,TZA,0.074,0.689,0.237,0.9999
7493,2015,UGA,0.048,0.807,0.144,0.9975
7494,2015,UKR,0.153,0.688,0.159,-0.8628
7495,2015,URY,0.13,0.731,0.139,-0.9327
7496,2015,USA,0.118,0.7,0.183,0.9999
7497,2015,VAT,0.102,0.746,0.152,0.9991
7498,2015,VCT,0.141,0.713,0.145,-0.7593
7499,2015,VEN,0.091,0.76,0.149,0.9996
7500,2015,VNM,0.068,0.685,0.247,0.9999
7501,2015,VUT,0.062,0.76,0.178,0.9998
7502,2015,WSM,0.093,0.751,0.156,0.9995
7503,2015,YEM,0.094,0.699,0.207,0.9997
7504,2015,ZAF,0.048,0.801,0.151,0.9996
7505,2015,ZMB,0.039,0.809,0.153,0.9996
7506,2015,ZWE,0.074,0.725,0.201,0.9998
7507,2016,AFG,0.114,0.683,0.203,0.9998
7508,2016,AGO,0.061,0.674,0.264,0.9999
7509,2016,ALB,0.046,0.756,0.199,0.9998
7510,2016,AND,0.032,0.816,0.152,0.9999
7511,2016,ARE,0.134,0.673,0.193,0.9991
7512,2016,ARG,0.07,0.746,0.184,0.9996
7513,2016,ARM,0.089,0.761,0.15,0.9979
7514,2016,ATG,0.146,0.739,0.115,-0.9988
7515,2016,AUS,0.091,0.7,0.208,0.9999
7516,2016,AUT,0.147,0.671,0.182,0.9891
7517,2016,AZE,0.148,0.709,0.143,-0.9875
7518,2016,BDI,0.089,0.776,0.135,0.9977
7519,2016,BEL,0.102,0.67,0.228,0.9998
7520,2016,BEN,0.052,0.771,0.177,0.9948
7521,2016,BFA,0.06,0.748,0.192,0.9998
7522,2016,BGD,0.084,0.803,0.113,0.9842
7523,2016,BGR,0.079,0.68,0.241,0.9999
7524,2016,BHR,0.091,0.704,0.204,0.9999
7525,2016,BHS,0.092,0.771,0.137,0.9988
7526,2016,BIH,0.183,0.621,0.196,-0.8733
7527,2016,BLR,0.088,0.775,0.138,0.9984
7528,2016,BLZ,0.052,0.833,0.116,0.999
7529,2016,BOL,0.089,0.738,0.173,0.9993
7530,2016,BRA,0.106,0.701,0.192,0.9997
7531,2016,BRB,0.033,0.765,0.202,0.9998
7532,2016,BTN,0.054,0.747,0.199,0.9998
7533,2016,BWA,0.095,0.705,0.199,0.9997
7534,2016,CAF,0.072,0.747,0.181,0.9998
7535,2016,CAN,0.083,0.698,0.219,0.9998
7536,2016,CHE,0.068,0.661,0.271,0.9999
7537,2016,CHL,0.081,0.757,0.162,0.9989
7538,2016,CHN,0.061,0.752,0.187,0.9998
7539,2016,CIV,0.085,0.733,0.182,0.9993
7540,2016,CMR,0.068,0.744,0.188,0.9988
7541,2016,COD,0.062,0.779,0.159,0.9997
7542,2016,COG,0.053,0.803,0.144,0.9976
7543,2016,COL,0.09,0.726,0.184,0.9992
7544,2016,COM,0.058,0.75,0.192,0.9998
7545,2016,CPV,0.105,0.723,0.172,0.9985
7546,2016,CRI,0.075,0.774,0.151,0.9998
7547,2016,CUB,0.098,0.738,0.164,0.9991
7548,2016,CYP,0.045,0.786,0.169,0.9997
7549,2016,CZE,0.174,0.732,0.094,-0.9986
7550,2016,DEU,0.076,0.748,0.176,0.9997
7551,2016,DMA,0.066,0.826,0.108,0.9945
7552,2016,DNK,0.051,0.78,0.169,0.9996
7553,2016,DOM,0.075,0.737,0.188,0.9998
7554,2016,DZA,0.049,0.785,0.166,0.9994
7555,2016,ECU,0.083,0.783,0.134,0.999
7556,2016,EGY,0.085,0.766,0.148,0.9984
7557,2016,ERI,0.138,0.71,0.152,0.8985
7558,2016,ESP,0.089,0.664,0.247,0.9999
7559,2016,EST,0.133,0.723,0.144,0.8891
7560,2016,ETH,0.096,0.715,0.189,0.9991
7561,2016,EU,0.126,0.736,0.137,-0.3592
7562,2016,FIN,0.086,0.724,0.19,0.9992
7563,2016,FJI,0.033,0.793,0.175,0.9999
7564,2016,FRA,0.145,0.705,0.15,-0.9649
7565,2016,FSM,0.036,0.774,0.19,0.9999
7566,2016,GAB,0.052,0.778,0.17,0.9998
7567,2016,GBR,0.123,0.71,0.167,0.9986
7568,2016,GEO,0.043,0.755,0.202,0.9999
7569,2016,GHA,0.074,0.772,0.154,0.9998
7570,2016,GIN,0.105,0.712,0.182,0.9994
7571,2016,GMB,0.107,0.745,0.148,0.9985
7572,2016,GNB,0.059,0.73,0.211,0.9998
7573,2016,GNQ,0.088,0.733,0.179,0.9995
7574,2016,GRC,0.103,0.715,0.182,0.9991
7575,2016,GRD,0.065,0.783,0.152,0.9997
7576,2016,GTM,0.083,0.693,0.223,0.9999
7577,2016,GUY,0.061,0.798,0.142,0.9992
7578,2016,HND,0.131,0.736,0.132,-0.9856
7579,2016,HRV,0.111,0.705,0.185,0.9997
7580,2016,HTI,0.051,0.781,0.169,0.9998
7581,2016,HUN,0.127,0.708,0.164,0.9968
7582,2016,IDN,0.054,0.771,0.175,0.9995
7583,2016,IND,0.149,0.703,0.148,-0.9894
7584,2016,IRL,0.113,0.659,0.228,0.9999
7585,2016,IRN,0.171,0.669,0.159,-0.9908
7586,2016,IRQ,0.14,0.688,0.172,0.9857
7587,2016,ISL,0.134,0.671,0.195,0.9988
7588,2016,ISR,0.127,0.713,0.16,0.9993
7589,2016,ITA,0.102,0.733,0.165,0.9988
7590,2016,JAM,0.111,0.743,0.146,0.9967
7591,2016,JOR,0.146,0.753,0.102,-0.9982
7592,2016,JPN,0.058,0.766,0.176,0.9998
7593,2016,KAZ,0.032,0.814,0.154,0.9996
7594,2016,KEN,0.058,0.727,0.215,0.9999
7595,2016,KGZ,0.078,0.762,0.159,0.9997
